[1667200885.9107866] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->communication_out: confirmation
[1667200885.9170294] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200885.940435] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200885.9532275] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200885.9673002] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200886.8655474] id 5177635b-8f48-48e0-8fb8-c40821209b9b, hmi->central: pincoding
[1667200886.8802605] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->monitor: attention
[1667200889.1772606] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200889.1929548] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200889.1992736] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200889.2129803] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200889.2257578] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200889.240073] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200889.2548518] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200889.2688572] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200889.2838402] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200890.6494434] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200890.6649716] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200890.6708887] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200890.684233] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200890.696983] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200890.710014] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200890.7233276] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200890.736107] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200890.7501452] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200892.1606297] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200892.1741276] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200892.179974] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200892.194422] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200892.2086349] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200892.2215707] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200892.2346466] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200892.2474353] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200892.261184] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200893.675497] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200893.6886656] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200893.6948538] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200893.7075436] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200893.720248] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200893.7331505] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200893.7460082] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200893.760047] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200893.77409] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200895.1955233] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200895.2114193] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200895.2198398] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200895.2355263] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200895.2492235] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200895.269824] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200895.2829585] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200895.2958581] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200895.3092809] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200896.7176034] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200896.7341366] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200896.740243] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200896.7532191] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200896.7662907] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps_error
[1667200896.779842] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200896.7939565] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200896.8074489] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200896.8209817] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200898.6189811] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200898.6397386] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200898.6485438] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200898.663324] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200898.6767123] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200898.6892354] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200898.7032743] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200898.7201405] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200898.7336206] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200900.6289768] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200900.6450226] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200900.6508267] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200900.6671631] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200900.6808243] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps_error
[1667200900.6946924] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200900.707833] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200900.72144] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200900.7359874] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200901.8557174] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200901.8776505] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200901.883434] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200901.8975608] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200901.9109657] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200901.9235964] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200901.9383538] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200901.9539726] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200901.9674063] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200902.659935] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200902.6790187] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200902.6891983] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200902.7055924] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200902.7218301] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200902.7345397] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->camera: activate
[1667200903.9060364] id e503f7c8-b92b-42a7-bdfd-6c16617a0937, hmi->central: pincoding
[1667200903.9193397] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->sensors: lock_opening
[1667200903.9322362] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 8c243ac5-35d1-40aa-a299-ea2bd610e1ad->central: lock_opening
[1667200903.9390254] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, monitor->monitor: policy_error
[1667200908.9556022] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 8c243ac5-35d1-40aa-a299-ea2bd610e1ad->central: lock_closing
[1667200908.9760308] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->camera: deactivate
[1667200908.979563] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200908.98379] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 987f5cd0-a68a-4527-b9df-f2e940642e11->monitor: internal_error
[1667200909.0073693] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, monitor->monitor: policy_error
[1667200909.0183997] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200909.0324035] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200909.0518637] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200937.0054376] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200937.026461] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200937.0380094] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200937.0510285] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200937.0638757] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200937.0782247] id 52d3f2e2-ec54-4c8e-9094-9836ecda4dae, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->communication_out: operation_status
[1667200945.1117733] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, communication_in->central: ordering
[1667200945.1927936] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->communication_out: confirmation
[1667200945.1993701] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200945.21432] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200945.2286448] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200945.2417424] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200946.7275426] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200946.742013] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200946.749107] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200946.766507] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200946.7791831] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200946.7920213] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200946.8054714] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200946.8235726] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200946.839561] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200951.0361533] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200951.0539017] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200951.0596504] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200951.0727968] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200951.0865288] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200951.100287] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200951.1165943] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200951.1310005] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200951.1463687] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200952.7112606] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200952.7302523] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200952.7360833] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200952.752118] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200952.765311] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200952.778615] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200952.7919858] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200952.808296] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200952.826684] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200954.454426] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200954.4706721] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200954.4774313] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200954.492381] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200954.5075636] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200954.5224192] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200954.537881] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200954.551141] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200954.5655491] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200963.0538483] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200963.0823877] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200963.0880036] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200963.1014059] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200963.115321] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200963.1283867] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200963.1420467] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200963.155319] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200963.1723394] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200964.7083] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200964.7256472] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200964.7318914] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200964.7450743] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200964.7584317] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200964.772759] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
[1667200964.7871172] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: count_direction
[1667200964.800614] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->motion: motion_start
[1667200964.8149123] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: motion_start
[1667200966.4400387] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 65fdc533-c96e-46a1-a0bf-b7984d703c27->position: stop
[1667200966.4558709] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->gps: nonexistent
[1667200966.4622195] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 221f4864-738e-4238-aaa2-9ed3eb757ec1->central: stop
[1667200966.4782465] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->gps: where_am_i
[1667200966.4914336] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, dd03afb7-327c-4b0f-82b6-ca808a3fde0d->central: gps
[1667200966.5044916] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->camera: activate
[1667200967.1635456] id 11c262a0-d3fe-444c-8b01-5d1f04740e03, hmi->central: pincoding
[1667200967.1868129] id 698cadd4-0ba0-4278-94ee-91b6f4ef7e80, hmi->central: pincoding
[1667200967.1940045] id 5176be2a-0a16-44b8-b4d9-d41277f574db, hmi->central: pincoding
[1667200967.2121775] id 36d3c3ac-1afe-4e7d-a089-cbb7d1175cd7, hmi->central: pincoding
[1667200967.2253754] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->camera: deactivate
[1667200967.2311828] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->monitor: bruteforce
[1667200967.2370272] id c6b0e2b7-9dc1-44f8-8b11-9c4471769dc9, 28dbbe11-201d-4e49-913b-0a8bf6b156fe->position: count_direction
